customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,annual_income,occupation,credit_score,customer_since,branch_id,is_high_risk,kyc_status,nationality,referral_source
CUST003606,Danielle,Tanner,99/99/9999,M,kelsey36@example.org,001.818.3242,3397 Tracey Unions,Nathanielton,MO,03492,42318.52,Chef,543,03/06/2005,BR013,FALSE,verified,Ukraine,online
CUST003607,PAUL,Walter,07/15/1990,FEMALE,markrivers@example.com,,82081 Samantha Roads,West Melissafurt,FM,44814,42705.15,Retired,667,16-03-21,,No,,Fiji,Online
CUST003608,Drew,Jordan,1945-02-04,Female,N/A,996-849-5018,9758 Harris Knoll,South Carrie,AR,80327,107869.47,Officer,571,03/04/2021,BR029,FALSE,Pending,,N/A
CUST003609,Jennifer,Raymond,07/30/1950,female,lynchandrew@example.org,+19277543453,72619 Riddle Radial,Gentryville,AS,39208,"22764,83",Contractor,530,2019-12-18,BR017,0,Verified,Honduras,Referral
CUST003610,Melody,Cole,2015-08-10,M,N/A,+16064182090,7811 Lopez Square Suite 123,New Dakota,NY,01363,55467.52,Teacher,728,08/23/2017,BR045,No,Pending,Mali,Branch
CUST003611,Brian,Ross,"November 07, 2002",M,oliverrhonda@example.org,4054366427,2160 William Extension Apt. 181,West Karl,NY,00000,71190.96,Chef,566,00-10-17,BR009,Yes,Verified,Slovakia (Slovak Republic),Online
CUST003612,Douglas,Clark,1997-01-13,F,dgriffith@example.net,6964425983,5637 Carter Mews Apt. 463,Nathanmouth,MT,42262,73898.04,Accountant,325,12-07-05,BR033,TRUE,,Switzerland,branch
CUST003613,Melissa,Evans,"March 20, 1968",M,carriekelley@example.com,5539344125,,New Emilyview,SD,08115,63731.74,Sales Rep,706,2021-12-19,BR024,FALSE,Verified,China,
CUST003614,Jennifer,Morse,"March 31, 1944",F,dcopeland@example.com,(408) 959-8594,182 Lee Forges,Michaelview,DC,12858,83853.69,Developer,473,"April 22, 2007",BR026,TRUE,Pending,Belize,online
CUST003615,Ronald,Baker,99-06-09,Female,royrobert@example.org,N/A,0111 Martinez Haven,Thomasberg,GU,58202,94249.95,Officer,583,26-01-2011,BR045,No,N/A,Pitcairn Islands,N/A
CUST003616,Ryan,Rose,"May 08, 1967",M,scottmendoza@example.net,,973 Paul Forest Suite 914,North Sandramouth,NY,37154,95712.31,Chef,458,29/10/2018,BR016,1,pending,Serbia,online
CUST003617,Dale,Mckinney,NULL,M,pford@example.net,,724 Courtney Green,Powellview,ZZ,62144,35496.87,Officer,615,"September 28, 2006",BR027,Yes,Verified,Lesotho,online
CUST003618,Jeremy,Wilson  ,04/10/1988,M,chavezmercedes@example.org,+1-318-811-9988,431 William Mission,North Kristen,NJ,60538,60054.57,Contractor,449,2022-06-22,BR034,,N/A,British Indian Ocean Territory (Chagos Archipelago),N/A
CUST003619,Mario,Williams,03/21/1960,Female,N/A,601.493.8394,896 Rodriguez Glens,,FL,44166,111816.7,Analyst,747,08/27/2002,BR011,TRUE,VERIFIED,Gambia,N/A
CUST003620,Renee,Williams,24-09-1978,M,yvelazquez@example.org,,9124 Hendrix Summit Suite 898,Port Allison,GA,70530,101312.65,Doctor,847,25-05-2004,BR005,Yes,Not Verified,Kyrgyz Republic,branch
CUST003621,  Michelle,Brooks,02-02-1989,M,kellianderson@example.org,N/A,242 Suzanne Valleys,New Courtneyport,CO,22675,21949.92,Analyst,592,2007-06-12,BR002,No,VERIFIED,Peru,ONLINE
CUST003622,Mary,Hunt,1973-12-24,F,steven06@example.org,,924 Murphy Lodge Suite 889,,MI,45027,82301.8,Manager,587,"January 16, 2023",BR032,TRUE,Pending,Czech Republic,branch
CUST003623,Heather,Boyd,25-05-1964,M,,000-000-0000,043 Castillo Port Apt. 886,,ND,84731,762.12,Engineer,664,20-09-2003,BR032,Yes,verified,South Africa,Walk-in
CUST003624,Kurt,Henry,07/04/1968,M,lnorman@example.net,001.298.2014,13787 Elizabeth Fields Apt. 398,South Mariabury,MH,34353,71642.72,Driver,324,14-07-02,BR007,TRUE,Pending,Ecuador,online
CUST003625,Natalie,Bailey,21/07/1952,F,hawkinsbrandon@example.com,000-000-0000,68808 Medina Alley,,GU,44978,136421.85,Contractor,697,26-03-2001,BR033,Yes,verified,United Arab Emirates,N/A
CUST003626,Nicolas,Foster,"August 21, 1975",F,,000-000-0000,81958 Hughes Overpass Suite 664,East Robertfort,WV,18797,36823.75,Consultant,522,,BR018,TRUE,verified,Israel,Marketing
CUST003627,  Jackie,Arroyo,09/12/2001,F,danielleperez@example.org,N/A,2809 Steven Parks Suite 455,New Ericborough,AZ,84044,"40798,69",Consultant,721,2019-01-23,BR024,No,Verified,Honduras,N/A
CUST003628,John,Glass,11/02/1969,F,cory44@example.net,+11820504357,86288 Nichols Fork,Cassandraport,PR,67556,96741.04,Sales Rep,561,08/11/2016,BR001,No,,Sierra Leone,
CUST003629,Joshua,Preston,27/08/1973,F,dylan66@example.com,181-436-7411,344 Jessica Hollow Apt. 997,New Jason,MD,50178,16001.95,Driver,306,11/12/2012,BR021,No,Verified,Kazakhstan,N/A
CUST003630,ryan,Yu,"March 26, 1997",F,harriselizabeth@example.com,+18414790734,88870 Brown Circles,,AK,91571,47853.57,Analyst,310,18-08-03,BR036,FALSE,Pending,Cayman Islands,ONLINE
CUST003631,Michelle,Griffith,09/18/1990,F,melaniehenry@example.com,N/A,606 Ashley Green Apt. 536,Saratown,LA,81475,90875.44,Designer,839,"November 05, 2016",BR040,False,verified,United Arab Emirates,ONLINE
CUST003632,Andrew,Montgomery,03-01-1970,f,diazeric@example.net,(989) 471-4977,31371 Kaylee Viaduct Apt. 075,Buckberg,KY,23063,47800.0,,704,"January 14, 2010",BR045,False,,Lao People's Democratic Republic,Marketing
CUST003633,Michael,Martin,1944-01-20,M,ajohnson@example.net,3828793465,36309 Vasquez Isle Suite 138,Johnsonton,GU,42035,61741.05,Sales Rep,499,10-11-09,BR017,FALSE,pending,Poland,branch
CUST003634,Jeffrey,FOWLER,99/99/9999,1,victoriagrant@example.net,000-000-0000,900 Sanders Ferry Suite 612,New Terranceborough,HI,91245,96046.5,,769,25/10/2017,BR022,1,,Bahrain,Referral
CUST003635,Laurie,Booker,"January 24, 1994",M,schaeferrobert@example.com,,30233 Catherine Tunnel,Lake Vernon,TX,68016,84754.11,Driver,693,22-09-10,BR011,,N/A,,Online
CUST003636,Jasmine  ,Oliver,45-02-25,F,cooperdale@example.net,850.999.1715,73592 Taylor Mountains Apt. 100,Markton,IL,97873,79338.64,Student,718,31-03-2009,BR024,TRUE,Pending,Puerto Rico,Walk-in
CUST003637,justin,Johnson  ,02-10-1941,female,  waltercarlson@example.com  ,,64133 Hester River Suite 274,West Stacie,PR,11701,58130.72,Retired,614,NULL,BR015,True,Pending,,
CUST003638,Jesus,Douglas,07/26/2020,male,hayneseric@example.com,543.973.8178,0447 Sherri Court,Lake Christopherview,RI,27743,82952.14,Officer,843,08/15/2015,BR017,0,verified,Monaco,Branch
CUST003639,Alexander,Peters,NULL,f,mccarthysandra@example.com,565.870.8841,59028 Edward Grove,North Brandiville,MD,67989,65669.36,Developer,331,2015-03-13,BR025,Yes,Not Verified,Niger,Referral
CUST003640,David,Ramirez  ,74-06-02,M,  yharrison@example.com  ,+1-463-978-9525,721 Phillip Villages Suite 436,Port Justin,ID,36500,86023.2,Developer,0,19/06/2008,BR016,True,verified,Tunisia,Branch
CUST003641,MATHEW,GREEN,10/29/1950,1,shannonjimmy@example.net,942.833.5519,50358 Marco Flat Suite 458,Gonzaleston,KY,39078,52607.38,Sales Rep,414,2018-03-17,BR030,TRUE,Not Verified,Niger,Branch
CUST003642,Lisa,Chavez,"December 15, 1961",Female,,001-455-7329,0554 Ford Locks,Michelleside,ND,50884,63610.09,Teacher,827,2011-03-21,BR010,FALSE,pending,Korea,Marketing
CUST003643,Michelle,Ford,1950-08-07,M,wvargas@example.net,6492209782,349 Luis Canyon Apt. 280,Greenhaven,MT,31408,35351.48,Lawyer,575,01/01/2010,BR023,,,Iran,online
CUST003644,Shannon,Harris,"January 25, 1982",M,wberry@example.com,000-000-0000,1280 Huffman Shoal,Normahaven,WI,32770,68774.73,Self-Employed,528,08/03/2021,BR016,No,Pending,British Virgin Islands,Online
CUST003645,Phillip,Murray,10/20/1986,1,garysmith@example.com,,21494 Ryan Plaza Apt. 520,Lake Natashaside,MP,50246,41614.97,Designer,0,13-03-26,BR046,False,Pending,Maldives,Walk-in
CUST003646,TIMOTHY,Hodges,"October 25, 1980",M,perezsavannahATexample.org,,25032 Johnson Fall Suite 180,Marychester,SD,79015,31008.37,Lawyer,426,10-08-28,BR037,False,Verified,Uganda,ONLINE
CUST003647,Rebecca,Baldwin,1955-01-28,M,mmiddleton@example.net,142-850-2562,2965 Warren Parks Suite 244,South Michaelhaven,MS,32821,79053.14,Engineer,543,"October 24, 2011",BR010,0,Verified,Saint Martin,N/A
CUST003648,Kevin,reese,1961-05-29,M,prodgers@example.org,9248991443,4764 Kimberly Bridge,Travisview,MI,74318,77445.89,Chef,506,31-12-2020,BR014,True,Verified,Taiwan,ONLINE
CUST003649,  Cynthia,White,1968-06-19,M,jeremyneal@example.net,+1-121-980-9370,28951 Duncan Mount,South Williamport,NH,17933,97400.58,Self-Employed,388,"January 21, 2004",BR041,FALSE,VERIFIED,Aruba,branch
CUST003650,Patty,Jones,26/01/1969,F,derekjackson@example.org,000-000-0000,84456 Thomas Lakes,East Elizabeth,ME,80166,54910.61,Officer,595,08/06/2010,,,,Lao People's Democratic Republic,Online
CUST003651,Melissa,Sutton,1965-10-27,F,,+14422171815,,Charlesside,CA,67782,84281.85,Officer,523,01/09/2020,BR008,TRUE,N/A,El Salvador,Marketing
CUST003652,Spencer,Coleman,30/05/1940,M,hicksanthony@example.com,(506) 882-5753,889 Keller Square Apt. 190,North Jonathanfort,LA,62170,89277.92,Doctor,595,21-11-2009,BR014,FALSE,Pending,Vietnam,Branch
CUST003653,Christina,MENDEZ,"November 24, 1950",M,jenniferfoster@example.org,+1-192-469-3282,04915 Cobb Passage Suite 257,Michaeltown,KS,33630,"$85,567.08",,308,10/02/2008,BR024,False,N/A,South Africa,
CUST003654,Kimberly,Newman,07/24/2003,M,michelle52@example.com,7787481928,3499 Thompson Port Apt. 779,Meganberg,AZ,19326,41102.12,Manager,415,2019-08-07,BR032,0,Verified,Heard Island and McDonald Islands,ONLINE
CUST003655,Katie,Green,1945-01-06,F,michael23@example.org,250.897.5324,7735 Johnny Common,Lake Daisy,CO,96678,75227.72,Self-Employed,309,17/11/2008,BR050,FALSE,N/A,Western Sahara,ONLINE
CUST003656,Michael,Allison,22-02-18,F,cbennett@example.com,N/A,02342 Huff Dam Apt. 991,Martinezport,AK,09453,"$82,744.91",Doctor,726,16/08/2017,BR043,No,Verified,United Kingdom,Marketing
CUST003657,Joseph,Swanson  ,10/02/1990,M,deannacline@example.org,,813 Hughes Shoal Apt. 857,Port Justin,PW,57846,70251.25,Officer,547,14-06-2002,BR032,0,pending,China,N/A
CUST003658,Jeffrey,hansen,99/99/9999,F,mschultz@example.com,301-263-1599,5381 Murray Wells,Kristiside,RI,65281,0,Self-Employed,697,2001-05-31,BR037,Yes,Not Verified,Lesotho,N/A
CUST003659,Thomas,Montgomery,70-02-06,M,michael00@example.com,001.947.5164,1967 Murphy Knoll Suite 958,East Haley,AK,80762,75617.14,Nurse,842,"April 22, 2003",BR033,FALSE,verified,Svalbard & Jan Mayen Islands,Online
CUST003660,COLIN,Walker,"April 07, 1996",M,patelsteven@example.org,270.822.6782,7169 Joyce Meadows Suite 017,Paynetown,MH,64294,147438.59,Designer,743,02/25/2013,BR013,FALSE,pending,Western Sahara,online
CUST003661,Tyler,Anderson,1964-02-28,F,riveralori@example.com,(598) 252-6082,4629 Nicolas Branch,Rodriguezberg,PR,34383,57398.63,Lawyer,712,10-05-17,BR031,TRUE,pending,Canada,online
CUST003662,Darren,Green  ,01/05/1956,m,gbell@example.net,1822822615,9522 Green Mountain,New Kimberlyport,WI,02496,44517.3,Chef,479,"November 17, 2016",BR030,No,Verified,Monaco,Online
CUST003663,Jonathan,Goodman,29/03/1998,MALE,jaclynhorne@example.org,+11431895319,171 Chavez Plains Apt. 530,Sandrabury,AK,03926,83067.2,Teacher,760,01-02-06,BR022,False,pending,Ethiopia,Marketing
CUST003664,Dale,  Rodriguez,07/05/1988,F,,N/A,01707 Neal Squares Apt. 724,North Nataliehaven,MI,54588,USD 80933.24,Manager,339,99/99/9999,BR014,Yes,Not Verified,Costa Rica,N/A
CUST003665,Brandon,Garcia,13-01-1993,F,richard25@example.net,,938 David Neck Suite 156,North Mistyfort,MP,50205,111745.73,Retired,,06-07-11,BR024,Yes,N/A,Guatemala,branch
CUST003666,Jonathan,  Clark,99/99/9999,FEMALE,adamsvincent@example.net,2843701154,7800 James Drive Apt. 465,Bautistatown,PA,34411,25974.61,Nurse,830,2016-05-21,BR040,,Verified,Bahamas,Online
CUST003667,Leslie,lopez,11/01/1957,M,kellybush@example.net,000-000-0000,4287 Christopher Course,Rodrigueztown,NV,13049,USD 95598.31,Analyst,819,26/05/2003,BR028,No,Verified,Mozambique,Marketing
CUST003668,Ryan,Sutton,06/26/1963,0,brandon43@example.com,000-000-0000,27439 Linda Canyon,Lake Larryview,AZ,82241,90664.77,Driver,567 pts,NULL,BR034,TRUE,Not Verified,Lesotho,ONLINE
CUST003669,Jason,WILLIAMS,26-10-1986,M,adamsabigail@example.org,569.601.3039,07411 Lindsey Tunnel,New Tiffany,GA,00000,65024.87,Contractor,354,06/22/2004,BR030,Yes,,Pitcairn Islands,Referral
CUST003670,Jennifer,byrd,30/10/1960,M,N/A,+10014529969,48134 Kelly Union Suite 455,Lake Eugenemouth,CA,62326,"$81,854.06",Developer,505,,BR037,FALSE,,Saint Pierre and Miquelon,
CUST003671,Ralph,Rowland,1976-01-17,F,davisteresa@example.com,3147456969,0492 Bowman Springs,Stacyton,MS,21690,106031.01,Clerk,576,,BR049,1,Verified,Guinea,N/A
CUST003672,Joshua,Taylor,1946-07-23,m,calvinjones@example.org,001-319-8964,5459 Melissa Pike,New Maryfurt,UT,86983,100531.04,Contractor,348,04-07-15,BR046,1,Pending,Kiribati,Online
CUST003673,JENNIFER,Parker,03/22/1953,M,cassandra41ATexample.org,000-000-0000,66595 Harper Branch,Diazburgh,NJ,44470,29994.32,Retired,539,01/09/2021,BR045,False,N/A,Czech Republic,online
CUST003674,WAYNE,Gray,18-07-2013,M,lesliejohnston@example.net,2662969361,1250 Gray Vista,South Davidfort,MA,94072,98705.54,Chef,802,09/21/2017,BR003,1,verified,Singapore,Marketing
CUST003675,Victor,Krueger,21-03-1999,1,faithharrington@example.com,N/A,344 Kim Loaf,South Karenview,DC,73885,67735.9,Accountant,778,03/11/2007,BR002,False,verified,Macao,ONLINE
CUST003676,Gerald,Sullivan,30-06-1977,M,rosariochristopher@example.com,000-000-0000,694 John Field,East Mary,MA,44786,72550.59,Nurse,646,01-04-2021,BR036,FALSE,,Korea,N/A
CUST003677,Andrew,Daniel,06/04/1965,F,madison94@example.net,,8383 James Lock Apt. 925,New Coreymouth,VI ,52816,72561.89,Designer,0,28-09-2001,BR027,1,VERIFIED,Estonia,Online
CUST003678,Erica,Chung,08-06-2003,F,gallagherdavid@example.com,6238824308,339 Larry Valley Apt. 588,Zimmermantown,DE,34211,64741.5,Retired,687,16-08-02,BR044,FALSE,Pending,Afghanistan,Walk-in
CUST003679,Nicole,Young,12/21/1966,F,pmiranda@example.org,(001) 371-6317,960 Thomas Prairie Suite 617,East Margaret,MS,81600,111709.76,Sales Rep,9999,2001-06-28,BR033,,verified,United Arab Emirates,
CUST003680,Angela,Perkins,05/11/1981,M,qgutierrez@example.net,000-000-0000,0288 Eaton Run Apt. 014,Tammymouth,NE,22064,67069.87,Officer,694,17/11/2019,BR039,1,VERIFIED,Niue,N/A
CUST003681,Gregory,Nichols,"June 26, 1960",F,stevencruz@example.org,,28540 Ruiz Drive Suite 373,Teresaburgh,NV,30487,30815.89,Accountant,553,13-06-03,BR050,True,verified,Norfolk Island,Referral
CUST003682,Justin,Walker,02/14/1962,M,todd25ATexample.com,+1-703-502-0805,1744 Mitchell Club Apt. 850,Krystalchester,VA,12216,5622646.0,Sales Rep,732,2023-11-27,BR043,False,VERIFIED,Malta,ONLINE
CUST003683,Alyssa,Campbell,"September 01, 1946",M,owensalicia@example.com,256.834.4254,3782 Pamela Ville,,CT,59187,76254.32,Contractor,783,31/12/2006,BR048,Yes,pending,Suriname,
CUST003684,Courtney,Wells  ,01/10/1970,M,sabrinavargasATexample.org,+15906675925,004 Simpson Highway,South Elizabethshire,UT,50781,113022.52,Chef,340,07-11-22,BR018,Yes,N/A,Svalbard & Jan Mayen Islands,N/A
CUST003685,Morgan,Olson,10-07-1941,F,emedina@example.com,6495976797,736 James Freeway Suite 189,North Catherine,LA,95845,91108.31,,450,28-09-2001,BR031,False,pending,French Polynesia,ONLINE
CUST003686,Patricia,Brewer,2001-09-25,F,hbrooks@example.net,911-584-0002,558 Villa Villages,Hendrixstad,GA,68311,40231.27,Driver,830,09-06-02,,TRUE,Not Verified,Hungary,Branch
CUST003687,Michael,Murphy,1987-08-05,F,michelle95@example.com,(551) 272-0135,713 John Village,Ronaldburgh,MO,79799,156981.65,Driver,767,2007-10-16,BR022,Yes,Verified,,
CUST003688,denise,Gillespie,03/10/2001,M,wilsonkrista@example.org,+17828501505,74206 Reeves Forks Suite 127,Hortonburgh,NY,54981,79267.14,Manager,642,99/99/9999,BR033,1,Verified,Djibouti,N/A
CUST003689,Marcus,Perry,2023-09-30,M,sotokelly@example.org,+1-756-784-2962,3553 Pacheco Ramp Suite 723,Port Heather,LA,11132,114638.68,Contractor,417,23-02-08,BR047,Yes,Pending,Mauritania,Referral
CUST003690,Emily,HUNT,87-05-06,F,lauraadams@example.net,800-225-3946,87722 Thompson Plains Suite 070,North Nicholashaven,NJ,84663,64689.99,Accountant,514,16-11-19,BR006,0,pending,Iceland,Branch
CUST003691,Connor,Goodwin,1988-06-12,M,  ghernandez@example.net  ,,09184 Jones Springs,North Elizabeth,OR,09399,88667.57,Teacher,442,03/17/2008,,Yes,VERIFIED,Chad,Walk-in
CUST003692,Gail,MORENO,"February 13, 1987",M,wbishop@example.net,461.645.3590,78826 Johnson Loaf Suite 636,Fordborough,NJ,34885,99381.4,Retired,782,06/11/2005,BR029,False,N/A,Kuwait,Walk-in
CUST003693,Kara,Holmes,21-05-1974,F,donaldthomas@example.com,+1-315-598-9020,4883 Watkins Springs Suite 963,New Brendamouth,VT,72976,112636.81,Self-Employed,720,02/10/2014,BR048,,VERIFIED,Kyrgyz Republic,online
CUST003694,Cameron,Lewis,10/07/1951,M,  elizabeth05@example.com  ,5072030054,,,VA,32204,107007.89,Nurse,361,"June 24, 2015",BR032,TRUE,N/A,Slovenia,branch
CUST003695,Heidi,Savage,1956-05-29,M,donald32@example.com,356.244.3367,514 Amy Underpass,Alexaland,PR,20829,100526.9,Doctor,567,01/05/2003,BR006,True,pending,Falkland Islands (Malvinas),Branch
CUST003696,Joe,Blake,96-04-16,F,shannoncummings@example.net,+13564793770,879 Gonzalez Plain Suite 459,Markmouth,PA,56214,,,364,"August 03, 2004",BR033,,Pending,Guam,Branch
CUST003697,Danielle,Avila,03/05/1950,M,annette68@example.org,304-367-4577,83183 Greer Place,,LA,72833,49988.89,Lawyer,672,2011-08-21,BR024,0,Pending,Hong Kong,Walk-in
CUST003698,Paul  ,Jarvis,29-05-1949,F,floresjames@example.net,885.873.8454,2274 Mary Overpass,Vaughntown,WV,71617,81641.26,Developer,427 pts,2007-05-08,BR041,Yes,VERIFIED,Bangladesh,Branch
CUST003699,Anna,Mann,NULL,Male,yolandapowers@example.com,9548222425,28652 Laurie Crescent,Port Kathleen,N/A,71337,102659.48,Designer,9999,"March 26, 2008",BR009,True,Verified,Luxembourg,online
CUST003700,Paula,Wallace,14/06/1966,f,brendan05@example.net,001.610.2509,998 Christina Path,Port Tracey,GA,05406,62204.78,Retired,468,04-03-05,BR049,TRUE,verified,France,branch
CUST003701,Stephanie,Haley,19-08-1945,Male,chelsea02@example.com,889-875-2436,906 Shaw Fort,East Phyllisshire,OK,69176,107281.02,Nurse,718,26/12/2021,BR020,True,verified,Zimbabwe,online
CUST003702,Scott,Choi,09/05/1965,F,sgreer@example.com,+10015926213,2120 Hurst Estate,Melissastad,ZZ,66841,,Designer,346,,BR027,True,Not Verified,Sao Tome and Principe,Referral
CUST003703,Andrew,Deleon,15-06-1984,F,davidmiller@example.org,N/A,837 Anderson Road Apt. 533,Johnton,IL,28757,37928.77,Nurse,395,27/04/2002,BR042,,verified,Eritrea,Marketing
CUST003704,Chelsea,Coleman,1956-07-11,F,tknapp@example.net,N/A,5992 Gordon Gateway,North Katherine,PR,01713,40707.78,Designer,652,18-10-2012,BR037,False,,Chile,Branch
CUST003705,Michelle  ,Proctor,02-02-1963,Female,alyssa41@example.org,467-896-5243,3467 Johnson Common Apt. 428,Castanedaburgh,CT,24787,65086.87,Lawyer,345,"August 17, 2022",BR020,True,VERIFIED,South Africa,Branch
CUST003706,George,Jones,10/22/1971,1,  johnnelson@example.com  ,N/A,348 Lopez Roads,Freemanborough,PW,95143,80766.44,Analyst,548,09/09/2002,BR031,FALSE,Not Verified,Falkland Islands (Malvinas),Branch
CUST003707,Shane  ,Carter,12/21/1996,Female,aprilcox@example.com,000-000-0000,,East Ryan,MH,90348,51640.15,Designer,667,02/13/2014,BR011,True,verified,Korea,branch
CUST003708,Tommy,Barrera,"March 21, 1984",F,kennedyvictoria@example.net,+16483733492,88702 Mason Underpass Suite 570,South Keithland,SC,80131,117327.09,Designer,666,NULL,BR044,TRUE,N/A,Hong Kong,branch
CUST003709,Carl,Bowman,06/22/2000,M,michael38@example.com,(247) 854-8892,53240 Collins Lock,West Sarahport,MN,56123,84842.34,Doctor,464,10/04/2022,BR007,Yes,,Gambia,online
CUST003710,  Roger,Yates,,M,barberdwayne@example.net,5882706707,627 Barry Park Suite 857,Laceyland,SD,15822,71380.65,Student,346 pts,14/08/2003,BR024,FALSE,VERIFIED,Tunisia,
CUST003711,Janet,friedman,20-04-07,FEMALE,,483.733.9578,03372 Freeman Stream,Anthonytown,FL,51780,"$19,743.17",Developer,725,20-12-02,BR016,Yes,VERIFIED,Czech Republic,online
CUST003712,Amy,Smith,19/08/1959,M,nunezchristopher@example.com,+1-280-379-8190,43163 Williams Port Apt. 974,Christineville,NY,48031,"$23,946.45",Designer,717,08-02-23,,TRUE,Verified,Lao People's Democratic Republic,Referral
CUST003713,Courtney,Walsh,04/23/1984,F,RENEEDAVIS@EXAMPLE.COM,N/A,914 Derek Manors,South Rachelborough,N/A,37183,USD 79835.32,Student,438,2010-06-02,BR041,FALSE,N/A,Slovenia,Referral
CUST003714,John,Wilson  ,09/23/1980,F,robertsharp@example.net,000-000-0000,44309 Alvarez Hill,Charlesshire,NY,34915,0,Accountant,596,09-11-2004,BR008,Yes,,Fiji,
CUST003715,derek,BARRY,99/99/9999,M,  joanna75@example.net  ,N/A,6366 Kristine Plaza Suite 340,North Angela,VI,85714,105442.31,Clerk,,"November 19, 2007",BR019,FALSE,Pending,Dominican Republic,online
CUST003716,Timothy,Lewis,13-04-1973,F,albert23@example.com,(578) 321-7453,3215 Amanda Hill Apt. 202,Mendezhaven,ME,23736,64464.62,Officer,0,"September 21, 2014",BR031,FALSE,Pending,Isle of Man,online
CUST003717,  Andrew,JOHNSON,03/04/1958,M,adamyork@example.org,557-875-0164,268 Cuevas Shoal,East Kevin,TX,07841,183508.25,Manager,846,05/04/2006,BR030,FALSE,Verified,American Samoa,Branch
CUST003718,Amy,STEVENS,03/16/1974,M,charlesdelgado@example.net,272.471.6835,67144 Curtis Islands Suite 056,South Alexischester,PR,33962,150777.07,Sales Rep,441,09-07-2015,BR049,No,pending,Afghanistan,Online
CUST003719,Margaret,Powell,04/05/1942,F,williambennett@example.com,000-000-0000,646 Hoffman Passage,,NJ,38899,"$63,649.28",Nurse,319,05/27/2021,BR006,0,pending,Canada,N/A
CUST003720,Donald,Jackson,70-05-08,female,michaelwalker@example.net,+18699781187,513 Gregory Tunnel Suite 395,Port Jay,GA,12299,66278.2,Lawyer,9999,11/30/2006,BR019,0,VERIFIED,Chad,online
CUST003721,Christina,Wilson,09/05/1941,M,mccormickamber@example.org,+1-551-516-0764,68515 Robert Ways,North David,KY,00000,104845.35,Clerk,783,26/06/2018,BR050,1,pending,Niger,Referral
CUST003722,Erica,Robles,99/99/9999,M,,N/A,1050 Monique Rest,Martinezland,ID,87000,USD 129611.04,Teacher,338,"June 21, 2022",BR023,TRUE,Verified,Greenland,online
CUST003723,ROBERT,WADE,1975-09-22,M,kcook@example.com,000-000-0000,701 Moran Extensions,Jefferyton,MT,59707,,,583 pts,15/08/2022,BR016,Yes,pending,Kiribati,online
CUST003724,Kim  ,Montgomery,,F,,1311650742,896 Anderson Manors,Youngport,NV,51705,7476.86,Developer,814,09-08-11,BR044,,verified,Cyprus,Branch
CUST003725,crystal,Weber,"January 09, 2004",f,amy40@example.com,+12665131378,92861 Watkins Prairie Apt. 752,Matthewsland,VA,84325,48228.78,Officer,,2007-11-02,BR031,True,Not Verified,Macao,
CUST003726,  Tasha,Hardin,43-01-20,MALE,whitekristen@example.com,433-773-6365,9603 Kristen Valley Suite 094,Benjaminfurt,SD,87879,90395.82,Chef,589,15/03/2008,BR009,Yes,Pending,Maldives,Marketing
CUST003727,joshua,Knight,42-09-27,M,kennethfernandez@example.com,1739707525,336 Ross Ford,Joshuachester,SC,83084,87390.58,Engineer,409,"January 17, 2001",,TRUE,verified,Qatar,Walk-in
CUST003728,Donald,Miller,11/05/1982,M,john85@example.org,+12414887117,392 Andrea Forge,Hortonton,IA,01564,107442.0,Manager,496,21/02/2022,BR025,False,Not Verified,Libyan Arab Jamahiriya,
CUST003729,Kenneth,Moore,12/25/1986,M,ginaestrada@example.org,1580596807,3250 Angela Locks,South Patrick,PA,32493,"$28,010.59",Student,595,11-03-10,BR016,,Pending,Serbia,N/A
CUST003730,Christina,Clay,27/12/1954,M,perezbonnie@example.net,,24309 Kelly Crest,Port Sandrastad,WV,68910,0,Driver,654,2000-07-27,BR007,FALSE,Not Verified,Guinea,N/A
CUST003731,william,Delacruz,63-02-04,M,jimmy94@example.com,581-984-7849,65076 Austin Prairie Suite 239,East Marissafort,AL,77094,100030.5,Designer,733,2006-09-25,BR044,False,verified,United States Virgin Islands,Walk-in
CUST003732,Heather,Mills,67-05-04,F,marissa45@example.net,(514) 291-1689,49558 Michelle Port Apt. 927,North Stephanie,PA,36889,41013.13,Manager,621,03/14/2022,BR005,1,pending,Guam,branch
CUST003733,Travis,Coffey,"June 06, 1997",MALE,blakeriggs@example.com,(216) 259-3153,811 West Lights,Brandonville,VT,82135,0,Driver,506,06/13/2010,BR025,TRUE,VERIFIED,Russian Federation,Branch
CUST003734,Taylor,Calhoun,07/10/1950,M,rebeccamckenzie@example.com,(292) 317-5903,412 Mcgee Street,Marissaborough,VT,89794,75077.23,,447,20/09/2019,BR036,1,Not Verified,Kyrgyz Republic,Marketing
CUST003735,John,Taylor,1969-03-11,F,timothymoyer@example.org,(730) 635-4443,0695 Bell Ramp,Brookeland,DE,35132,97761.15,Self-Employed,818,23/02/2009,BR031,TRUE,Pending,South Africa,Marketing
CUST003736,Laurie,TORRES,1984-09-09,female,alexander60@example.org,+1-001-402-9258,56452 Estrada Station Apt. 498,Donnaport,ND,71320,65728.0,Analyst,585,99/99/9999,BR028,Yes,,Belize,N/A
CUST003737,Megan,Edwards,06/25/1982,Female,stevensjohn@example.com,513-602-5626,,Benjaminfort,FL,63721,53975.31,Consultant,654,2020-01-21,BR012,True,N/A,Namibia,Walk-in
